NIH Spending Categorization,Project Terms,Project Title,Public Health Relevance,Administering  IC,Application ID,Award Notice Date,FOA,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Program Official Information ,Project Start Date,Project End Date,Study Section,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Congressional District,Department,DUNS Number,FIPS,Latitude,Longitude,Organization ID (IPF),Organization Name,Organization City,Organization State,Organization Type,Organization Zip,Organization Country,ARRA Indicator,Budget Start Date,Budget End Date,CFDA Code,Funding Mechanism,FY,Funding IC,FY Direct Costs,FY Indirect Costs,FY Total Cost by IC,FY Total Cost (Sub Projects),
No NIH Category available.,"Arachnida;calcium channel;calcium flux;chickens;drug design /synthesis /production;electrophysiology;gel electrophoresis;glutamates;Insecta;laboratory mouse;laboratory rat;mass spectrometry;neuromuscular junction;neuromuscular transmission;neuropeptides;neuropharmacologic agent;neurotoxins;neurotransmitter transport;neurotransmitters;paralysis;protein purification;protein sequence;protein structure function;spider poison;synapses;synaptosomes;toxicant interaction;toxicant screening;Xenopus;","NOVEL SYNAPTIC ANTAGONISTS FROM VENOMS",n/a,"NINDS","3409156","13-NOV-1992","",5R01NS024472-07,5,R01,NS,024472,07,,Unavailable,"1-DEC-1986","30-NOV-1994","Toxicology Subcommittee 2 (TOX) ",,"1959422","ADAMS, MICHAEL E",Not Applicable,"07","Unavailable","627797426","US","33.975613","-117.331132","577506","UNIVERSITY OF CALIFORNIA RIVERSIDE","RIVERSIDE","CA","SCHOOLS OF  EARTH SCIENCES/NATURAL RESOURCES","92521-0001","UNITED STATES", ,"1-DEC-1992","30-NOV-1993","",,1993,NINDS,,,172689,
No NIH Category available.,"animal care;animal colony;biomedical facility;Macaca mulatta;","CORE--THE RHESUS MACAQUE FACILITY",n/a,"NINDS","3783320","","",1P01NS032208-01,1,P01,NS,032208,01,,Unavailable,"","","",9002,"3391703","ADAMS, ROBERT J",Not Applicable,"07","Unavailable","001910777","US","39.329164","-76.617855","4134401","JOHNS HOPKINS UNIVERSITY","BALTIMORE","MD","Domestic Higher Education","21205-1832","UNITED STATES", ,"","","",,1993,,,,,
No NIH Category available.,"Amphibia;chemical structure function;divalent cations;egg /ovum;electrophysiology;laboratory rat;molecular cloning;molecular dynamics;pharmacokinetics;polymerase chain reaction;potassium channel;single cell analysis;site directed mutagenesis;tetraethylammonium compound;","STRUCTURE AND FUNCTION OF MAMMALIAN POTASSIUM CHANNELS",n/a,"NINDS","3415038","27-JAN-1993","",5R01NS028504-03,5,R01,NS,028504,03,,Unavailable,"1-FEB-1991","31-JAN-1995","Physiology Study Section (PHY) ",,"1860132","ADELMAN, JOHN P",Not Applicable,"01","Unavailable","096997515","US","45.499316","-122.688464","6297007","OREGON HEALTH AND SCIENCE UNIVERSITY","PORTLAND","OR","SCHOOLS OF MEDICINE","97239-3098","UNITED STATES", ,"1-FEB-1993","31-JAN-1994","",,1993,NINDS,,,206021,
No NIH Category available.,"acidity /alkalinity;brain circulation;brain disorders;brain metabolism;buffers;carbon dioxide tension;electrolyte balance;glucose metabolism;histopathology;hyponatremia;laboratory rat;membrane transport proteins;morphology;neurophysiology;nuclear magnetic resonance spectroscopy;osmotic pressure;","EFFECT OF HYPONATREMIA ON BRAIN PH FUNCTION MORPHOLOGY",n/a,"NINDS","3412541","24-MAR-1993","",5R01NS026610-03,5,R01,NS,026610,03,,Unavailable,"30-APR-1992","31-MAR-1995","Neurology A Study Section (NEUA) ",,"1890970","ADLER, SHELDON ",Not Applicable,"14","Unavailable","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","SCHOOLS OF MEDICINE","15213-2303","UNITED STATES", ,"1-APR-1993","31-MAR-1994","",,1993,NINDS,,,214304,
No NIH Category available.,"assistive device /technology;biomaterial compatibility;biomaterial development /preparation;biomaterial evaluation;cerebral cortex;electrodes;electronic stimulator;iridium;nerve /myelin protein;nervous system disorder;nervous system prosthesis;neurons;neuropharmacology;peripheral nervous system;technology /technique development;user protection;","STIMULATION OF NERVOUS SYSTEMS FOR NEURAL PROSTHESES",n/a,"NINDS","3669195","","",N01NS022323-002,,N01,NS,,,,Unavailable,"16-JAN-1992","15-JAN-1995","",,"3440289","AGNEW, WILLIAM ",Not Applicable,"29","Unavailable","077978898","US","34.143833","-118.136949","6416301","HUNTINGTON MEDICAL RESEARCH INSTITUTES","PASADENA","","Research Institutes","91101-1830","UNITED STATES", ,"28-SEP-1993","30-NOV-1994","",R and D Contracts,1993,NINDS,,,583691,
No NIH Category available.,"","MICROSTIMULATION OF THE SACRAL SPINAL CORD",n/a,"NINDS","2321591","","",N01NS022376-001,,N01,NS,,,,Unavailable,"30-SEP-1992","29-SEP-1995","",,"6294753","AGNEW, WILLIAM F",Not Applicable,"29","Unavailable","077978898","US","34.143833","-118.136949","6416301","HUNTINGTON MEDICAL RESEARCH INSTITUTES","PASADENA","CA","Research Institutes","91101-1830","UNITED STATES", ,"9-FEB-1993","29-SEP-1994","",R and D Contracts,1993,NINDS,,,277498,
No NIH Category available.,"action potentials;alternatives to animals in research;bioenergetics;biological transport;chemical structure;conformation;electron microscopy;electrophysiology;fish electric organ;high performance liquid chromatography;ion transport;liposomes;membrane permeability;membrane potentials;membrane proteins;membrane reconstitution /synthesis;membrane structure;molecular biology;neuropharmacology;neurotoxins;osmosis;Osteichthyes;phosphorylation;protein sequence;protein structure function;saxitoxin;sodium channel;tetrodotoxin;voltage gated channel;","VOLTAGE-REGULATED NA CHANNEL:  STRUCTURE & MECHANISMS",n/a,"NINDS","3397945","24-NOV-1992","",7R01NS017928-12,7,R01,NS,017928,12,,Unavailable,"1-DEC-1981","30-NOV-1996","Cellular Biology and Physiology Subcommittee 2 (CBY-2) ",,"1906047","AGNEW, WILLIAM S",Not Applicable,"07","Unavailable","001910777","US","39.329164","-76.617855","4134401","JOHNS HOPKINS UNIVERSITY","BALTIMORE","MD","SCHOOLS OF MEDICINE","21205-1832","UNITED STATES", ,"1-DEC-1992","30-NOV-1993","",,1993,NINDS,,,232892,
No NIH Category available.,"arachidonate;atrial natriuretic peptide;biological signal transduction;calcium;cyclic AMP;cyclic GMP;dopamine;gel filtration chromatography;growth hormone releasing hormone;guanylate cyclase;high performance liquid chromatography;hormone regulation /control mechanism;hypothalamic pituitary axis;hypothalamus;inositol phosphates;laboratory rat;lipid metabolism;norepinephrine;phosphatidylinositols;phospholipase A2;pituitary gland;protein kinase A;radioimmunoassay;second messengers;secretion;somatostatin;somatotropin;stimulus /response;thin layer chromatography;tissue /cell culture;","MECHANISMS OF HYPOTHALAMIC RELEASE OF SRIF AND GRF",n/a,"NINDS","3477614","13-APR-1993","",5R29NS026821-03,5,R29,NS,026821,03,,Unavailable,"1-MAY-1991","30-APR-1996","Neurological Sciences Subcommittee 2 (NLS-2) ",,"1881238","AGUILA, M CECILIA",Not Applicable,"30","Unavailable","800771545","US","32.814772","-96.841146","578404","UNIVERSITY OF TEXAS SW MED CTR/DALLAS","DALLAS","TX","SCHOOLS OF MEDICINE","75390-9105","UNITED STATES", ,"1-MAY-1993","30-APR-1994","",,1993,NINDS,,,99798,
No NIH Category available.,"B lymphocyte;biological models;cell type;cellular immunity;embryo /fetus tissue /cell culture;fibroblasts;flow cytometry;genetic strain;glycoproteins;histoplasmosis;host organism interaction;immunosuppression;laboratory mouse;lymphocytic choriomeningitis virus;macrophage;neurons;opportunistic infections;point mutation;posttranslational modifications;protein sequence;proteolysis;T lymphocyte;tissue /cell culture;virulence;virus genetics;virus infection mechanism;virus protein;","VIRAL PERSISTENCE--GENETIC AND IMMUNOLOGICAL STUDIES",n/a,"NINDS","3402648","13-NOV-1992","",2R01NS021496-09,2,R01,NS,021496,09,,Unavailable,"1-MAY-1985","30-APR-1998","Experimental Virology Study Section (EVR) ",,"1869189","AHMED, RAFI ",Not Applicable,"30","Unavailable","092530369","US","34.104809","-118.41105","577505","UNIVERSITY OF CALIFORNIA LOS ANGELES","LOS ANGELES","CA","SCHOOLS OF MEDICINE","90095-2000","UNITED STATES", ,"1-MAY-1993","30-APR-1994","",,1993,NINDS,,,197941,
No NIH Category available.,"animal tissue;arachidonate;calcium flux;cerebral cortex;chickens;dithiol;dizocilpine;electrophysiology;fluorescence microscopy;free radical oxygen;laboratory rat;molecular site;neuroprotectants;neurotoxins;NMDA receptors;oxidation reduction reaction;prosencephalon;protein structure function;quinones;receptor binding;sulfhydryl reagents;superoxides;tissue /cell culture;voltage /patch clamp;xanthine oxidase;xanthines;","REDOX MODULATION OF NMDA RECEPTORS",n/a,"NINDS","3416153","3-MAR-1993","",5R01NS029365-03,5,R01,NS,029365,03,,Unavailable,"1-APR-1991","31-MAR-1995","Neurological Sciences Subcommittee 2 (NLS-2) ",,"1901395","AIZENMAN, ELIAS ",Not Applicable,"14","Unavailable","004514360","US","40.444001","-79.956102","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","SCHOOLS OF MEDICINE","15213-2303","UNITED STATES", ,"1-APR-1993","31-MAR-1994","",,1993,NINDS,,,131544,
No NIH Category available.,"","INTERACTION OF NEUROPEPTIDES COLOCALIZED IN SCN NEURONS",n/a,"NINDS","3416952","6-AUG-1993","",3R01NS030022-02S2,3,R01,NS,030022,02,S2,Unavailable,"1-AUG-1992","31-JUL-1996","Neurological Sciences Subcommittee 2 (NLS-2) ",,"1901366","ALBERS, ELLIOTT H",Not Applicable,"05","Unavailable","837322494","US","33.762977","-84.42296","676604","GEORGIA STATE UNIVERSITY","ATLANTA","GA","SCHOOLS OF ARTS AND SCIENCES","30302-3999","UNITED STATES", ,"1-AUG-1993","31-JUL-1994","",,1993,NINDS,,,12896,
No NIH Category available.,"afferent nerve;circadian rhythms;gastrins;gene expression;hamsters;histidine;in situ hybridization;inhibitor /antagonist;isoleucine;laboratory rat;messenger RNA;microinjections;neurochemistry;neuropeptide receptor;neurotransmitter biosynthesis;neurotransmitter metabolism;photochemistry;radioimmunoassay;suprachiasmatic nucleus;vasoactive intestinal peptide;","INTERACTION OF NEUROPEPTIDES COLOCALIZED IN SCN NEURONS",n/a,"NINDS","3416953","27-JUL-1993","",5R01NS030022-02,5,R01,NS,030022,02,,Unavailable,"1-AUG-1992","31-JUL-1996","Neurological Sciences Subcommittee 2 (NLS-2) ",,"1901366","ALBERS, ELLIOTT H",Not Applicable,"05","Unavailable","837322494","US","33.762977","-84.42296","676604","GEORGIA STATE UNIVERSITY","ATLANTA","GA","SCHOOLS OF ARTS AND SCIENCES","30302-3999","UNITED STATES", ,"1-AUG-1993","31-JUL-1994","",,1993,NINDS,,,139045,
No NIH Category available.,"enzyme activity;enzyme induction /repression;enzyme mechanism;enzyme structure;ion transport;mass spectrometry;phosphatase inhibitor;phosphorylation;posttranslational modifications;protein structure function;sodium channel;sodium potassium exchanging ATPase;","ENZYMOLOGICAL ASPECTS OF NEURAL FUNCTION",n/a,"NINDS","3782278","","",1Z01NS000813-32,1,Z01,NS,000813,32,,Unavailable,"","","",,"3378375","ALBERS, R WAYNE",Not Applicable,n/a,"Unavailable","","","","","","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","","Unavailable","","", ,"","","",Intramural Research,1993,,,,,
No NIH Category available.,"acridines;central nervous system;Cyanophyta;developmental neurobiology;electrophysiology;fluorescent dye /probe;inhibitor /antagonist;long term potentiation;membrane channels;neurons;neuropharmacology;neurotoxins;nicotinic receptors;NMDA receptors;perfusion;peripheral nervous system;protein structure;protein structure function;receptor binding;synapses;tissue /cell culture;voltage /patch clamp;","ANATOXIN AND ITS ANALOGS AS NEUROTRANSMITTERS",n/a,"NINDS","3410558","16-MAR-1993","",5R01NS025296-06,5,R01,NS,025296,06,,Unavailable,"1-JUL-1987","31-MAR-1998","Special Emphasis Panel (NLS (S3)-1)",,"1859854","ALBUQUERQUE, EDSON X.",Not Applicable,"07","Unavailable","188435911","US","39.291412","-76.624753","820104","UNIVERSITY OF MARYLAND BALTIMORE","BALTIMORE","MD","SCHOOLS OF MEDICINE","21201-1508","UNITED STATES", ,"1-APR-1993","31-MAR-1994","",,1993,NINDS,,,210203,
No NIH Category available.,"chimeric proteins;conformation;Drosophilidae;gene mutation;ion transport;membrane channels;membrane proteins;molecular cloning;phosphorylation;potassium channel;protein sequence;protein structure function;site directed mutagenesis;tissue /cell culture;voltage gated channel;Xenopus;Xenopus oocyte;","GATING OF ION CHANNELS IN EXCITABLE CELLS",n/a,"NINDS","3406591","17-JUN-1993","",5R01NS023294-09,5,R01,NS,023294,09,,Unavailable,"1-JUL-1992","30-JUN-1999","Special Emphasis Panel (GMB (M2))",,"8829044","ALDRICH, RICHARD ",Not Applicable,"14","Unavailable","009214214","US","37.429038","-122.178178","8046501","STANFORD UNIVERSITY","STANFORD","CA","SCHOOLS OF MEDICINE","94304-1222","UNITED STATES", ,"1-JUL-1993","30-JUN-1994","",,1993,NINDS,,,172334,
No NIH Category available.,"basal ganglia;caudate nucleus;corpus striatum;electromyography;histology;lenticular nucleus;limb movement;Macaca mulatta;motion perception;motor cortex;neural information processing;neuroanatomy;neuromuscular system;oculomotor nuclei;putamen;single cell analysis;thalamocortical tract;visual tracking;","MOTOR AND COMPLEX FUNCTIONS OF BASAL GANGLIA AND CORTEX",n/a,"NINDS","3397739","30-JUN-1993","",5R01NS017678-13,5,R01,NS,017678,13,,Unavailable,"1-JUL-1990","30-JUN-1995","Neurology B Subcommittee 1 (NEUB-1) ",,"1892873","ALEXANDER, GARRETT E",Not Applicable,"04","Unavailable","066469933","US","33.762977","-84.42296","2384501","EMORY UNIVERSITY","ATLANTA","GA","SCHOOLS OF MEDICINE","30322-4250","UNITED STATES", ,"1-JUL-1993","30-JUN-1994","",,1993,NINDS,,,241099,
No NIH Category available.,"biomedical facility;brain imaging /visualization /scanning;computed axial tomography;human subject;magnetic resonance imaging;memory disorders;mental disorder diagnosis;neuroanatomy;neuropsychological tests;","CORE--CLINICAL",n/a,"NINDS","3783050","","",5P50NS026985-05,5,P50,NS,026985,05,,Unavailable,"","","",9001,"3353757","ALEXANDER, MICHAEL ",Not Applicable,"08","Unavailable","604483045","US","42.336234","-71.070647","894901","BOSTON UNIVERSITY MEDICAL CAMPUS","BOSTON","MA","Domestic Higher Education","02118-2841","UNITED STATES", ,"","","",,1993,,,,,
No NIH Category available.,"adenosine triphosphate;brain electrical activity;calcium channel;calcium flux;enzyme activity;excitatory aminoacid;flash photolysis;glutamates;guanosine triphosphate;guinea pigs;hippocampus;laboratory rat;neurons;NMDA receptors;phosphatase inhibitor;phosphatidylinositols;phosphoprotein phosphatase;protein kinase C;second messengers;tissue /cell culture;voltage /patch clamp;voltage gated channel;","ELECTROPHYSIOLOGY OF THE PI-PKC SYSTEM IN HIPPOCAMPUS",n/a,"NINDS","3403835","14-MAR-1993","",2R01NS022010-09,2,R01,NS,022010,09,,Unavailable,"1-APR-1985","31-MAR-1997","Neurological Sciences Subcommittee 2 (NLS-2) ",,"1862633","ALGER, BRADLEY E",Not Applicable,"07","Unavailable","188435911","US","39.291412","-76.624753","820104","UNIVERSITY OF MARYLAND BALTIMORE","BALTIMORE","MD","SCHOOLS OF MEDICINE","21201-1508","UNITED STATES", ,"8-APR-1993","31-MAR-1994","",,1993,NINDS,,,158465,
No NIH Category available.,"calcium;calcium channel;calcium flux;calmodulin dependent protein kinase;electrophysiology;GABA receptor;gamma aminobutyrate;guinea pigs;hippocampus;laboratory rat;membrane potentials;microelectrodes;nontherapeutic iontophoresis;phosphorylation;protein kinase A;protein kinase C;pyramidal cells;receptor sensitivity;sodium;synapses;transport proteins;voltage /patch clamp;voltage gated channel;","REGULATION OF INHIBITION IN HIPPOCAMPUS",n/a,"NINDS","3417200","7-SEP-1993","",5R01NS030219-03,5,R01,NS,030219,03,,Unavailable,"30-SEP-1991","29-SEP-1995","Neurological Sciences Subcommittee 2 (NLS-2) ",,"1862633","ALGER, BRADLEY E",Not Applicable,"07","Unavailable","188435911","US","39.291412","-76.624753","820104","UNIVERSITY OF MARYLAND BALTIMORE","BALTIMORE","MD","SCHOOLS OF MEDICINE","21201-1508","UNITED STATES", ,"30-SEP-1993","29-SEP-1994","",,1993,NINDS,,,140421,
No NIH Category available.,"astrocytoma;collagenase;cytogenetics;gene deletion mutation;gene expression;gene mutation;genetic mapping;genetic markers;glioblastoma multiforme;growth factor receptors;human subject;human tissue;immunocytochemistry;loss of heterozygosity;metastasis;molecular oncology;neoplasm /cancer genetics;neoplasm /cancer relapse /recurrence;platelet derived growth factor;point mutation;tissue /cell culture;tissue inhibitor of metalloproteinases;tumor suppressor genes;","GENETIC ABNORMALITIES IN PRIMARY GLIAL TUMORS",n/a,"NINDS","3782403","","",1Z01NS002814-04,1,Z01,NS,002814,04,,Unavailable,"","","",,"3280282","ALI, I U",Not Applicable,n/a,"Unavailable","","","","","","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","","Unavailable","","", ,"","","",Intramural Research,1993,,,,,
No NIH Category available.,"adenoma;adrenocorticotropic hormone;alleles;Cushing's syndrome;gene mutation;genetic mapping;genotype;hormone regulation /control mechanism;human subject;human tissue;loss of heterozygosity;neoplasm /cancer genetics;pituitary neoplasms;restriction fragment length polymorphism;","MOLECULAR GENETICS OF PITUITARY CORTICOTROPH ADENOMAS",n/a,"NINDS","3782404","","",1Z01NS002815-04,1,Z01,NS,002815,04,,Unavailable,"","","",,"3280283","ALI, I U",Not Applicable,n/a,"Unavailable","","","","","","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","","Unavailable","","", ,"","","",Intramural Research,1993,,,,,
No NIH Category available.,"adenoma;brain neoplasms;cell growth regulation;cell transformation;G protein;human genetic material tag;human subject;human tissue;molecular cloning;molecular oncology;pituitary neoplasms;point mutation;polymerase chain reaction;protein structure function;RNA splicing;tissue /cell culture;","ANALYSIS OF ALPHA SUBUNITS OF G PROTEINS",n/a,"NINDS","3782424","","",1Z01NS002840-03,1,Z01,NS,002840,03,,Unavailable,"","","",,"3280284","ALI, I U",Not Applicable,n/a,"Unavailable","","","","","","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","","Unavailable","","", ,"","","",Intramural Research,1993,,,,,
No NIH Category available.,"artificial intelligence;association learning;cognition;computational neuroscience;conditioning;dendrites;G protein;Gastropoda;laboratory rabbit;laboratory rat;learning;membrane channels;memory;molecular psychobiology;neural information processing;neural transmission;neuronal transport;neurons;potassium channel;protein kinase C;","MEMORY STORAGE IN NEURAL NETWORKS",n/a,"NINDS","3782302","","",1Z01NS002151-19,1,Z01,NS,002151,19,,Unavailable,"","","",,"3218598","ALKON, D L",Not Applicable,n/a,"Unavailable","","","","","","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","","Unavailable","","", ,"","","",Intramural Research,1993,,,,,
